company_name,fyear,status_label,current_asset,costs_of_good_sold,depreciation_and_amortization,ebitda,inventory,net_income,total_receivables,market_value,net_sales,total_assets,total_long_term_debts,ebit,gross_profit,total_current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses,division,majorgroup,division_name,majorgroup_name
C_101,1999,alive,214422.0,481154.0,640234.0,164.371,33019.0,19418.0,52437.0,200254.0,68184.0,135.397,12175.0,84306.0,125064.0,840488.0,128.3114,343.382,840488.0,788051.0,D,32,Manufacturing,"Stone, Clay & Glass"
C_1995,2005,failed,11.93,19.68,2469.0,5324.0,2.28,-6619.0,-4339.0,8242.0,0.582,3929.0,-7044.0,-61968.0,1058.0,10711.0,23.6573,9253.0,10711.0,15.05,D,28,Manufacturing,Chemicals & Allied Products
C_8578,2010,failed,42504.0,247843.0,245249.0,0.0,4218.0,-230213.0,-225995.0,-213637.0,72.0,40854.0,-230468.0,-251045.0,10411.0,31612.0,305.6879,40854.0,31612.0,257607.0,B,13,Mining,Oil & Gas Extraction
C_3711,2001,failed,42466.0,68.776,34041.0,1039.0,2.534,-14054.0,-11.52,7643.0,11414.0,12842.0,-24264.0,-60.248,9215.0,41684.0,89.1506,14265.0,41684.0,53.204,D,36,Manufacturing,Electronic & Electrical Equipment
C_5541,2001,failed,66.573,711171.0,231737.0,492517.0,26317.0,88541.0,114858.0,162668.0,5535.0,93131.0,78132.0,-293.167,49.92,394405.0,873.2862,747.369,394405.0,279547.0,D,27,Manufacturing,Printing & Publishing
C_8558,2012,failed,95715.0,251447.0,23377.0,41.35,3201.0,-0.448,2753.0,37936.0,22014.0,53947.0,-1.41,23408.0,36647.0,61313.0,263.7325,138.598,61313.0,58.56,D,28,Manufacturing,Chemicals & Allied Products
C_6984,2004,failed,8276.0,9157.0,4029.0,0.0,0.329,-16637.0,-16308.0,-0.32,777.0,1651.0,-15.32,-94617.0,0.62,3709.0,42.7525,2244.0,3709.0,20017.0,D,38,Manufacturing,Instruments & Related Products
C_926,2011,failed,37611.0,105448.0,11.13,19861.0,445.0,-6853.0,-6408.0,-3012.0,65.0,112924.0,-21764.0,-78.838,248.0,8118.0,12111.0,132785.0,8118.0,14526.0,I,79,Services,Amusement & Recreation
C_3628,2006,failed,2082.0,7630.0,1387.0,3190.0,230.0,277.0,507.0,630.0,194.0,1259.0,-333.0,-2076.0,258.0,2017.0,3607.2648,5363.0,2017.0,1510.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_4114,2010,failed,70441.0,444006.0,255271.0,368832.0,82.0,23831.0,105831.0,196922.0,0.0,120958.0,-11685.0,-443562.0,49332.0,452193.0,106.6283,498355.0,452193.0,346362.0,E,48,"Transportation, Communications & Utilities",Communications
C_2459,2007,failed,16311.0,18033.0,25014.0,4125.0,0.44,0.007,447.0,15617.0,5.423,16195.0,-2.07,-29.218,9122.0,40631.0,2.5944,22.52,40631.0,40184.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_3673,2004,failed,131.0,2491.0,6113.0,2346.0,18.0,-7355.0,-7.337,-5945.0,0.0,3576.0,-7.81,-37295.0,0.0,168.0,6.7794,5.922,168.0,7505.0,B,10,Mining,Metal Mining
C_800,2008,failed,685878.0,999518.0,1396.327,160.0,25307.0,-141558.0,-116251.0,346849.0,350026.0,227502.0,-385881.0,259527.0,216.68,1743.176,107.7994,633024.0,1743.176,1859427.0,D,25,Manufacturing,Furniture & Fixtures
C_8608,2015,failed,10046.0,37154.0,31411.0,4501.0,4825.0,1599.0,6424.0,20627.0,95.0,16387.0,-516.0,-19037.0,9557.0,52038.0,37024.0,20888.0,52038.0,45614.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_4764,2000,failed,519036.0,1753555.0,1817503.0,888602.0,83.78,158082.0,241862.0,607712.0,166433.0,344.443,27618.0,175312.0,298134.0,2425215.0,204.6497,1367.702,2425215.0,2183353.0,D,26,Manufacturing,Paper & Allied Products
C_1594,2002,failed,21551.0,25903.0,24227.0,3185.0,939.0,-428.0,511.0,10.34,11069.0,13065.0,-1344.0,2622.0,9196.0,34567.0,12.56,16995.0,34567.0,34056.0,D,39,Manufacturing,Miscellaneous Manufacturing
C_3392,2005,failed,329.893,553605.0,822171.0,42515.0,28084.0,52495.0,80579.0,512928.0,284584.0,179.036,26014.0,170358.0,0.0,1335099.0,354.1656,261511.0,1335099.0,1254.52,G,53,Retail Trade,General Merchandise Stores
C_5069,2009,failed,1628969.0,7843941.0,7797.086,3980627.0,254452.0,684.083,938535.0,3361302.0,438129.0,1478525.0,240308.0,324635.0,898065.0,11158388.0,3262.6062,6476709.0,11158388.0,10219853.0,D,20,Manufacturing,Food & Kindred Products
C_744,2003,failed,80127.0,255296.0,206747.0,2.0,6.962,26794.0,33756.0,93435.0,0.0,27146.0,15847.0,109.47,34.663,300182.0,400.6927,35459.0,300182.0,266426.0,I,80,Services,Health Services
C_4443,2004,failed,71958.0,92213.0,180.339,15335.0,2339.0,8.44,10.779,36022.0,63399.0,50127.0,4.89,2798.0,5278.0,216361.0,37.6636,66847.0,216361.0,205582.0,D,37,Manufacturing,Transportation Equipment
C_535,2007,failed,4471769.0,13190957.0,4451384.0,3066335.0,606226.0,1655.123,2261349.0,3380678.0,1607684.0,2202365.0,1070606.0,3607.97,1961854.0,7832062.0,23261.7798,5784238.0,7832062.0,5570.713,D,35,Manufacturing,Industrial Machinery & Equipment
C_6779,2006,failed,0.808,13373.0,0.338,5155.0,179.0,-1409.0,-1.23,171.0,0.0,2165.0,-2769.0,-13522.0,42.0,509.0,33.9608,7.32,509.0,1739.0,B,13,Mining,Oil & Gas Extraction
C_4242,2013,failed,31701.0,39293.0,64906.0,1023.0,2568.0,-6388.0,-3.82,24.723,17189.0,25813.0,-7441.0,-48721.0,10485.0,89.629,30.8472,27167.0,89.629,93449.0,D,39,Manufacturing,Miscellaneous Manufacturing
C_1816,2001,failed,265.0,6854.0,2504.0,0.829,1831.0,-4117.0,-2286.0,-2286.0,0.0,8671.0,-7485.0,-49473.0,252.0,218.0,4.4342,9.5,218.0,2504.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_826,2008,failed,28762.0,31248.0,11332.0,3.5,868.0,-5.292,-4424.0,13.926,2329.0,3.461,-3026.0,-19023.0,4758.0,25.258,10.8455,6.962,25.258,29682.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_767,2001,failed,4685.0,5.537,2461.0,583.0,52.0,-272.0,-0.22,-0.22,0.0,1294.0,-989.0,-6.878,0.029,2241.0,55.3725,1877.0,2241.0,2461.0,H,63,"Finance, Insurance & Real Estate",Insurance Carriers
C_4110,2005,failed,4101.0,4546.0,3821.0,7313.0,191.0,-3136.0,-2945.0,3248.0,2194.0,4289.0,-5103.0,-104988.0,1661.0,7069.0,4.4566,11602.0,7069.0,10014.0,D,38,Manufacturing,Instruments & Related Products
C_6266,2002,failed,3103.0,4.41,313.0,0.0,0.028,-195.0,-0.167,2786.0,107.0,2.896,-124.0,-322.0,1332.0,3099.0,6.1777,3.34,3099.0,3266.0,D,28,Manufacturing,Chemicals & Allied Products
C_1709,1999,failed,51306.0,164727.0,116025.0,115165.0,5.662,-1386.0,4276.0,69.573,25025.0,14903.0,-4657.0,7436.0,20.49,185598.0,19.5109,133194.0,185598.0,181322.0,D,20,Manufacturing,Food & Kindred Products
C_281,2010,failed,311022.0,529352.0,700.854,61127.0,20649.0,-9338.0,11311.0,242852.0,130917.0,115914.0,-5.64,134935.0,136.557,943706.0,423.1723,215893.0,943706.0,932395.0,F,50,Wholesale Trade,Wholesale Trade – Durable Goods
C_807,2001,failed,85.36,148.07,165101.0,0.0,7.507,7198.0,14705.0,47794.0,37731.0,19263.0,4634.0,114867.0,37711.0,212895.0,89.7818,24315.0,212895.0,198.19,D,34,Manufacturing,Fabricated Metal Products
C_6266,2005,failed,27083.0,102946.0,72431.0,80.0,3077.0,-10305.0,-7228.0,7131.0,16.269,13.11,-48913.0,-48407.0,8259.0,79562.0,46.3659,94077.0,79562.0,86.79,D,28,Manufacturing,Chemicals & Allied Products
C_4324,2005,failed,78641.0,84.622,123601.0,0.0,487.0,-6436.0,-5949.0,31442.0,10466.0,65101.0,-8102.0,-158705.0,37803.0,155043.0,50.0734,69406.0,155043.0,160.992,D,35,Manufacturing,Industrial Machinery & Equipment
C_1019,2012,alive,19455.0,65919.0,14203.0,4.0,3432.0,13.63,17062.0,32232.0,5.576,4662.0,8.45,42.03,8474.0,46435.0,178.8579,13166.0,46435.0,29373.0,D,38,Manufacturing,Instruments & Related Products
C_1001,2005,alive,16919.0,20975.0,84129.0,965.0,139.0,1079.0,1218.0,3921.0,7260.0,13515.0,751.0,3926.0,6370.0,88050.0,15847.52,15068.0,88050.0,86832.0,F,51,Wholesale Trade,Wholesale Trade – Nondurable Goods
C_4170,2005,failed,54286.0,185846.0,38406.0,44.071,2594.0,509.0,3103.0,39815.0,10534.0,22364.0,-5983.0,-114.63,26089.0,78221.0,336.5867,81291.0,78221.0,75118.0,D,39,Manufacturing,Miscellaneous Manufacturing
C_1017,2009,alive,340.14,1669303.0,646595.0,380.0,42582.0,173959.0,216541.0,762202.0,28151.0,349216.0,-107084.0,510378.0,192367.0,1408797.0,1166988.0,1059.92,1408797.0,1192256.0,D,27,Manufacturing,Printing & Publishing
C_8254,2010,failed,55989.0,95862.0,102929.0,0.0,2633.0,-4162.0,-1529.0,9815.0,6.373,25667.0,-3214.0,-15848.0,21542.0,112744.0,38305.0,25667.0,112744.0,114273.0,I,87,Services,Engineering & Management Services
C_5069,2003,failed,1400881.0,6992536.0,6621271.0,2611356.0,189585.0,711.353,900938.0,2563345.0,426478.0,1170393.0,355.703,1043238.0,742934.0,9184616.0,5094.6199,4449723.0,9184616.0,8283678.0,D,20,Manufacturing,Food & Kindred Products
C_8269,2010,failed,216537.0,327.95,224.95,5597.0,28.13,-50053.0,-21923.0,308039.0,178.052,213158.0,-86315.0,-76708.0,16688.0,532989.0,122.5711,252926.0,532989.0,554.912,H,67,"Finance, Insurance & Real Estate",Holding & Investment Offices
C_641,1999,failed,3108.0,4.13,7644.0,9301.0,184.0,-509.0,-325.0,1189.0,983.0,1727.0,-529.0,-15767.0,1131.0,8833.0,1.6798,11296.0,8833.0,9158.0,D,34,Manufacturing,Fabricated Metal Products
C_1350,2007,failed,150957.0,341975.0,189.97,32.0,5822.0,30361.0,36183.0,141203.0,59069.0,87824.0,8908.0,217204.0,65207.0,331173.0,348468.0,137336.0,331173.0,294.99,D,39,Manufacturing,Miscellaneous Manufacturing
C_1002,2004,alive,41729.0,50165.0,54033.0,3082.0,0.53,5.217,5.747,16463.0,15739.0,12401.0,3543.0,31123.0,11634.0,70.496,25.8249,15483.0,70.496,64749.0,D,31,Manufacturing,Leather Products
C_2171,2000,failed,14.279,15.494,32411.0,1726.0,305.0,1616.0,1921.0,10375.0,7181.0,5384.0,1753.0,-4049.0,6527.0,42786.0,3.4776,7.292,42786.0,40865.0,E,48,"Transportation, Communications & Utilities",Communications
C_1009,2000,alive,3756.8,7038.9,1113.3,13.3,297.3,1878.4,2175.7,4438.5,729.5,1359.3,1046.0,5407.5,1226.1,5551.8,53944.369,1529.4,5551.8,3376.1,D,38,Manufacturing,Instruments & Related Products
